SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20230411|72941H400|PSTV|33322|PLUS THERAPEUTICS INC COM NEW |0.27
20230411|72942G104|PLUR|331|PLURI INC COM (NV)|0.90
20230411|72942P120|PLTNW|400|PLUTONIAN ACQUISITION CORP WT |0.06
20230411|729640102|PLYM|587|PLYMOUTH INDL REIT INC COM (MD|20.91
20230411|73044W302|POET|35|POET TECHNOLOGIES INC COM NEW |3.92
20230411|730541109|PNT|2305|POINT BIOPHARMA GLOBAL INC COM|6.96
20230411|73102V105|POLA|990|POLAR PWR INC. COM|1.30
20230411|731068102|PII|1486|POLARIS INC.|107.05
20230411|731105102|PSNYW|3153|POLESTAR AUTOMOTIVE HLDG UK PL|0.78
20230411|731105201|PSNY|64924|POLESTAR AUTOMOTIVE HLDG UK PL|3.60
20230411|731916409|PLM|10908|POLYMET MINING CORP (F)|2.05
20230411|733174304|BPOPO|258|POPULAR INC PFD CL A 6.375% SE|21.50
20230411|733245104|PRCH|70382|PORCH GROUP INC|1.31
20230411|736508847|POR|424|PORTLAND GENERAL ELECTRIC CO N|50.66
20230411|73757Q104|PSTVY|11|POSTAL SVGS BK OF CHINA LTD AD|11.92
20230411|737630103|PCH|573|POTLATCHDELTIC CORPORATION COM|49.64
20230411|73919C100|XPDB|9501|POWER & DIGITAL INFRASTRUCTURE|10.26
20230411|739276103|POWI|435|POWER INTAGRATIONS INC|80.25
20230411|73933H101|PW|120|POWER REIT COM SHS OF BENEFICI|3.43
20230411|73939X100|MOTNF|11167|POWERTAP HYDROGEN CAP CORP COM|0.07
20230411|73940N109|PWRLF|6716|POWR LITHIUM CORP (CANADA)|0.18
20230411|74017N105|PGEN|700|PRECIGEN INC COM STK (VA)|1.03
20230411|74019P108|DTIL|1361|PRECISION BIOSCIENCES INC COM |0.77
20230411|740294400|POCI|58|PRECISION OPTICS CORP INC MASS|6.75
20230411|740367404|PFBC|590|PREFERRED BK LOS ANGELES CALIF|52.44
20230411|74040L100|PMEDF|183|PREDICTMEDIX INC (CANADA)|0.09
20230411|74051N102|PINC|7363|PREMIER INC CLASS A|32.73
20230411|74061A108|PRBZF|275|PREMIUM BRANDS HLDGS CORP (CDA|75.62
20230411|74065P101|PRLD|181744|PRELUDE THERAPEUTICS INC|6.99
20230411|74113T113|PRSTW|22155|PRESTO AUTOMATION INC WT EXP(D|0.05
20230411|74144T108|TROW|137|T-ROWE PRICE GROUP INC|110.54
20230411|74164M108|PRI|69|PRIMERICA, INC COM|172.04
20230411|74167P108|PRMW|327|PRIMO WTR CORP CDA COM (CAN)|14.94
20230411|74168J101|PRME|882|PRIME MEDICINE INC COM|12.30
20230411|74251V102|PFG|1837|PRINCIPAL FINANCIAL GROUP|74.28
20230411|74255T202|PSWW|104252|PRINCIPAL SOLAR INC COM NEW|0.01
20230411|74255X104|PGZ|40|PRINCIPAL REAL ESTATE INCOME F|9.64
20230411|74255Y201|PSET|639|PRINCIPAL EXCHANGE-TRADED FUND|51.96
20230411|74255Y300|PY|68|PRINCIPAL EXCHANGE-TRADED FUND|40.15
20230411|74255Y508|GENY|332|PRINCIPAL ETF PRINCIPAL MILLEN|41.67
20230411|74255Y821|IG|754|PRINCIPAL FDS PRINCIPAL INVT G|21.03
20230411|74255Y870|USMC|8896|PRINCIPAL ETF U S MEGA-CAP|39.83
20230411|74267C106|PRA|87|PROASSURANCE CP (HLG CO)|18.52
20230411|74274W780|PRIFPRI|318|PRIORITY INCOME FD INC|22.45
20230411|74275K108|PCOR|13237|PROCORE TECHNOLOGIES INC COM (|55.61
20230411|74275P107|PMOMF|3530|PRISMO METALS INC COM (CANADA)|0.28
20230411|74276L105|PRCT|80|PROCEPT BIOROBOTICS CORP COM|33.57
20230411|74312Y301|IPDN|500|PROFESSIONAL DIVERSITY NETWORK|6.60
20230411|74319N100|ACDC|730|PROFRAC HLDG CORP CL A (DE)|13.36
20230411|74332G207|RXMD|83|PROGRESSIVE CARE INC COM NEW|3.00
20230411|74345W108|PRPH|25047|PROPHASE LABS INC COM STK (DE)|8.51
20230411|74346M406|PMN|1|PROMIS NEUROSCIENCES INC|5.07
20230411|74346N404|PPCB|10000|PROPANC BIOPHARMA INC COM PAR |.
20230411|74346Y103|PRO|197|PROS HOLDINGS, INC|26.70
20230411|74347B169|ONLN|43|PROSHARES TR ONLINE RETAIL ETF|30.80
20230411|74347B185|SEF|36|PROSHARES SHORT FINANCIALS ETF|13.40
20230411|74347B201|TBT|49812|PROSHARES ULTRASHORT 20+YEAR T|27.57
20230411|74347B235|DOG|10734|PROSHARES SHORT DOW30 ETF NEW |33.04
20230411|74347B284|EEV|477|PROSHARES TR ULTRASHORT MSCI E|21.66
20230411|74347B318|SPXB|1|PROSHARES TR|76.30
20230411|74347B367|EMTY|62|PROSHARES TR DECLINE OF THE RE|14.35
20230411|74347B425|SH|492495|PROSHARES SHORT S&P500 NEW (DE|15.01
20230411|74347B557|SPXT|25|PROSHARES TR S&P 500 EX TECHNO|69.45
20230411|74347B565|SPXV|16|PROSHARES TR S&P 500 EX HEALTH|84.85
20230411|74347B607|IGHG|91|PROSHARES INVESTMENT GRADE-INT|71.30
20230411|74347B680|REGL|2121|PROSHARES TR S&P MIDCAP 400 DI|70.05
20230411|74347B839|EFAD|19338|PROSHARES TR PROSHARES MSCI EA|37.82
20230411|74347B847|EMDV|341|PROSHARES TR MSCI EMERGING MKT|47.06
20230411|74347G275|SCC|93|PROSHARES TR|24.01
20230411|74347G325|VERS|67|PROSHARES TR METAVERSE ETF|33.52
20230411|74347G382|SKF|2628|PROSHARES TR ULTRASHORT FINLS |20.50
20230411|74347G390|SRTY|12163|PROSHARES TR ULTRASHORT SHORT |50.38
20230411|74347G424|REW|913|PROSHARES TR ULTRASHORT TECH N|14.01
20230411|74347G432|SQQQ|1085535|PROSHARES TR ULTRAPRO SHORT QQ|30.29
20230411|74347G440|BITO|225|PROSHARES TR BITCOIN STRATEGY |17.47
20230411|74347G457|DAT|1249|PROSHARES TR BIG DATA REFINERS|23.98
20230411|74347G507|TMDV|362|PROSHARES TR RUSSELL US DIVID |46.33
20230411|74347G515|CTEX|326|PROSHARES TR S&P KENSHO CLEANT|32.00
20230411|74347G564|RXD|4052|PROSHARES TR ULTRASHORT HEALTH|12.27
20230411|74347G572|SDD|798|PROSHARES TR ULTRASHORT SMALLC|24.83
20230411|74347G606|TDV|699|PROSHARES TR S&P TECH DIVID AR|60.02
20230411|74347G614|SMN|8|PROSHARES TR|9.61
20230411|74347G622|SSG|15916|PROSHARES TR ULTRASHORT SEMICO|13.15
20230411|74347G630|SZK|131|PROSHARES TR|14.09
20230411|74347G648|SDOW|565|PROSHARES TR ULTRAPRO SHORT DO|25.60
20230411|74347G663|SMDD|349|PROSHARES TR ULTRAPRO SHT MIDC|20.41
20230411|74347G671|QQQA|4|PROSHARES TR NASDAQ 100 DORSEY|31.95
20230411|74347G705|DIG|359|PROSHARES TR|39.82
20230411|74347G838|BIS|1664|PROSHARES TR ULTRASHORT NASDAQ|19.86
20230411|74347G887|TTT|3438|PROSHARES ULTRAPRO SHORT 20 + |59.63
20230411|74347R107|SSO|9921|PROSHARES ULTRA S&P 500|50.19
20230411|74347R131|SJB|2|PROSHARES TR SHORT HIGH YIELD |18.50
20230411|74347R172|UBT|2791|PROSHARES ULTRA 20+YR TREASURY|27.38
20230411|74347R180|UST|775|PROSHARES ULTRA 7-10 YR TREASU|50.15
20230411|74347R206|QLD|5027|PROSHARES ULTRA QQQ|48.55
20230411|74347R305|DDM|3035|PROSHARES ULTRA DOW30|64.93
20230411|74347R313|PST|159949|PROSHARES ULTRASHORT LEHMAN 7-|20.74
20230411|74347R669|USD|1557|PROSHARES ULTRA SEMICONDUCTORS|27.46
20230411|74347R685|UPW|13|PROSHARES ULTRA UTILITIES|67.07
20230411|74347R842|UWM|561|PROSHARES ULTRA RUSSELL 2000|30.86
20230411|74347W130|SVXY|14|PROSHARES TRUST II SHORT VIX S|65.14
20230411|74347W338|VIXM|162|PROSHARES TR II VIX MID-TERM F|26.63
20230411|74347W395|GLL|1638|PROSHARES ULTRASHORT GOLD NEW |26.32
20230411|74347W601|UGL|2534|PROSHARES ULTRA GOLD|64.17
20230411|74347X633|UYG|20|PROSHARES ULTRA FINANCIALS|41.89
20230411|74347X799|URTY|6|PROSHARES TRUST PROSHRS ULTRAP|36.05
20230411|74347X823|UDOW|7228|PROSHARES TRUST PROSHRS ULTRAP|57.04
20230411|74347X831|TQQQ|2617962|PROSHARES ULTRAPRO QQQ|27.37
20230411|74347X849|TBF|160262|PROSHARES TRUST SHORT 20+ TREA|20.99
20230411|74347Y797|SCO|16703|PROSHARES TR II ULTRASHORT BLO|23.12
20230411|74347Y813|KOLD|80430|PROSHARES TR II ULTRASHORT BLO|71.44
20230411|74347Y839|UVXY|184403|PROSHARES TR II|4.34
20230411|74347Y847|ZSL|40761|PROSHARES TR II ULTRASHORT SIL|17.28
20230411|74347Y854|VIXY|613809|PROSHARES TR II VIX SHORT TERM|8.66
20230411|74347Y888|UCO|9388|PROSHARES ULTRA BLOOMBERG CRUD|28.61
20230411|74348A145|PAWZ|728|PROSHARES TR PET CARE ETF|49.46
20230411|74348A434|EPV|12236|PROSHARES ULTRASHORT FTSE EURO|10.14
20230411|74348A467|NOBL|197|PROSHARES S&P 500 DIVIDEND ARI|90.84
20230411|74348A475|EFU|48729|PROSHARES ULTRASHORT MSCI EAFE|9.89
20230411|74348T102|PSEC|591|PROSPECT CAPITAL CORP COM STK |6.75
20230411|74349U108|RXDX|63409|PROMETHEUS BIOSCIENCES INC COM|113.44
20230411|743606105|PB|100|PROSPERITY BANCSHARES INC|61.25
20230411|74365A309|PLX|1687|PROTALIX BIOTHERAPEUTICS INC C|2.25
20230411|74365N202|PTIX|13|PROTAGENIC THERAPEUTICS INC CO|1.74
20230411|74365P108|PROSY|1193|PROSUS N V ADR(NLD)|15.32
20230411|74366E102|PTGX|4546|PROTAGONIST THERAPEUTICS INC C|18.45
20230411|743713109|PRLB|1762|PROTO LABS INC COM STK (MN)|31.59
20230411|74374D104|PVGDF|37524|PROVENANCE GOLD CORP (CANADA) |0.09
20230411|74374T109|PTRA|49686|PROTERRA INC COM (DE)|1.26
20230411|74386T105|PFS|402|PROVIDENT FINANCIAL SERVICES I|18.58
20230411|743868101|PROV|70|PROVIDENT FINL HLDGS INC|13.50
20230411|744320805|PRS|129|PRUDENTIAL FINL INC 5.625% JR |24.97
20230411|744320870|PRH|98|PRUDENTIAL FINL INC JR SUB NT |25.23
20230411|744320888|PFH|191|PRUDENTIAL FINL INC JR SUB NT |20.50
20230411|74435K204|PUK|7712|PRUDENTIAL PLC ADS (REP 2 ORD)|28.18
20230411|74440L106|PRYMY|47|Prysmian S.P.A., Milano Unspon|20.45
20230411|74441M103|PTBRY|214|PT BK NEGARA INDONESIA PERSERO|15.68
20230411|744413105|PIII|877|P3 HEALTH PARTNERS INC CL A (D|1.02
20230411|74460W446|PSAPRQ|51|PUBLIC STORAGE DEP SH REPSTG P|18.30
20230411|74460W537|PSAPRM|1195|PUBLIC STORAGE|18.97
20230411|74460W578|PSAPRK|59|PUBLIC STORAGE DEP SHS REP 1/1|21.75
20230411|74460W644|PSAPRH|1038|PUBLIC STORAGE CUM PFD SHS BEN|25.67
20230411|74460W669|PSAPRG|565|PUBLIC STORAGE DEP SHS REPSTG |23.91
20230411|74460W685|PSAPRF|100|PUBLIC STORAGE DEP SHS REPSTG |24.10
20230411|744657107|PGLDF|6300|P2 GOLD INC (CANADA)|0.19
20230411|745848101|LUNG|254|PULMONX CORP|10.99
20230411|745867101|PHM|4653|PULTEGROUP,INC COMMON STOCK|58.33
20230411|74587B101|PLSE|1834|PULSE BIOSCIENCES INC COM (DE)|3.81
20230411|74587V107|PBYI|1120|PUMA BIOTECHNOLOGY INC COMMON |2.93
20230411|746228303|PCYO|92|PURE CYCLE CORP NEW|9.40
20230411|74623V103|PCT|33815|PURECYCLE TECHNOLOGIES INC|6.18
20230411|746237106|PRTC|6|PURETECH HEALTH PLC ADS (GBR) |27.02
20230411|74638P109|PPBT|533|PURPLE BIOTECH LTD SPONSORED A|1.93
20230411|746729300|PVAL|22141|PUTNAM ETF TR PUTNAM FOCUSED L|27.69
20230411|746729409|PGRO|83|PUTNAM ETF TR PUTNAM FOCUSED L|22.84
20230411|746729508|PBDC|1210|PUTNAM ETF TR BDC INCOME ETF(D|27.13
20230411|74726N107|QNBC|2931|QNB CORP|24.50
20230411|747262301|QVCD|1631|QVC INC 6.375% SR SECD NT 9/13|8.48
20230411|747262400|QVCC|4420|QVC INC SR SECD NT DTD11/26/19|8.26
20230411|74727A104|QCRH|364|QCR HOLDINGS INC|42.91
20230411|74728G605|QBIEY|135|QBE INSURANCE GRP LTD SPON ADR|9.94
20230411|747324101|PYXS|10473|PYXIS ONCOLOGY INC COM|3.85
20230411|74734T104|PYR|400|PYROGENESIS CDA INC COM(CAN)|0.80
20230411|74736K101|QRVO|260|QORVO INC COMMON STOCK|95.20
20230411|74738J201|FLJ|180|FLJ GROUP LIMITED AMERICAN DEP|0.68
20230411|74738V105|QOMO|208|QOMOLANGMA ACQUISITION CORP CO|10.25
20230411|74739G107|QUEXF|22596|Q2 METALS CORP COM (CYM)|0.43
20230411|747525103|QCOM|345477|QUALCOMM INC|124.29
20230411|74754R202|QLGN|57|QUALIGEN THERAPEUTICS INC COM |0.92
20230411|74760R113|QTEKW|974|QUALTEK SVCS INC WT EXP|0.03
20230411|74760R303|QTEK|95500|QUALTEK SVCS INC CL A|0.31
20230411|747601201|XM|46267|QUALTRICS INTL INC CL A|17.88
20230411|74762E102|PWR|530|QUANTA SERVICES INC|161.54
20230411|74765K105|QSI|22604|QUANTUM-SI INC|1.55
20230411|74767N107|QSG|144|QUANTASING GROUP LTD ADR (CYM)|11.11
20230411|74767V109|QS|4558|QUANTUMSCAPE CORP COM CL A (DE|7.44
20230411|747798106|QD|4365|QUDIAN INC ADR (CYM)|1.19
20230411|74834L100|DGX|160|QUEST DIAGNOSTICS INC.|143.38
20230411|74836W203|QRHC|16|QUEST RESOURCE HOLDING CORPORA|5.62
20230411|74837P405|QUIK|12|QUICKLOGIC CORPORATION COM NEW|6.06
20230411|74880P104|QIPT|577|QUIPT HOME MED CORP COM (CAN) |6.84
20230411|74881G103|QUISF|52500|QUISITIVE TECHNOLOGY (CANADA) |0.40
20230411|74913G873|CTDD|1285|QWEST CORP NT|14.78
20230411|74913G881|CTBB|1088|QWEST CORP NT 6.5% DUE 2058 (C|14.11
20230411|74930B105|RBB|10|RBB BANCORP COM|14.69
20230411|74933W452|TBIL|1418|RBB FD INC US TREAS 3 MONTH BI|49.93
20230411|74933W460|XBIL|1159|RBB FD INC US TREASURY 6 MONTH|50.11
20230411|74933W478|OBIL|1217|RBB FD INC US TREAS 12 MONTH B|50.16
20230411|74933W494|UTRE|210|RBB FD INC US TREASURY 3 YEAR |50.11
20230411|74933W536|UTEN|785|RBB FD INC US TREAS 10 YR NT E|46.99
20230411|74933W544|UTWY|50|RBB FD INC US TREASURY 20 YESR|51.16
20230411|74933W551|UTHY|1|RBB FD INC US TREASURY 30 YEAR|51.34
20230411|74933W593|SGLC|369|RBB FD INC SGI U S LARGE CAP C|25.48
20230411|74933W601|TMFC|430|RBB RF INC MOTLEY FOOL 100 IND|35.28
20230411|749360400|RCMT|1197|RCM TECHNOLOGIES INC|11.73
20230411|749527107|REVG|787|REV GROUP INC COM|11.54
20230411|74954L120|RFACR|600|RF ACQUISITION CORP RT|0.12
20230411|74965L200|RLJPRA|1097|RLJ LODGING TR CUM CONV PFD SE|24.43
20230411|74967X103|RH|397|RH COM(DE)|240.61
20230411|749685103|RPM|612|RPM INTERNATIONAL INC. (DELAWA|82.14
20230411|74969N103|RLX|300|RLX TECHNOLOGY INC SPONSORED A|2.81
20230411|74971D101|RPT|7254|RPT RLTY COM SH BEN INT (MD)|9.29
20230411|74975E303|RWEOY|1306|R W E AG SPONS ADR|44.12
20230411|750080202|RMETF|187|RACKLA METALS INC COM NEW|0.18
20230411|750102105|RXT|690|RACKSPACE TECHNOLOGY INC|1.89
20230411|750481103|RADI|5959|RADIUS GLOBAL INFRASTRUCTURE|14.67
20230411|75062C100|RAFA|2152|RAFARMA PHARMACEUTICALS, INC. |0.35
20230411|751212101|RL|1126|RALPH LAUREN CORPORATION|116.91
20230411|75279Q108|RANJY|112|RANDSTAD NV AMERICAN DEPOSITAR|27.33
20230411|753422104|RPD|16431|RAPID7 INC COM STK (DE)|46.35
20230411|75381M102|REEMF|89000|RARE ELEMENT RES LTD|0.28
20230411|75382E109|RAPT|1244|RAPT THERAPEUTICS INC COM|16.29
20230411|754198109|RAVE|38|RAVE RESTAURANT GROUP INC|1.41
20230411|75513E101|RTX|127137|RAYTHEON TECHNOLOGIES CORP (DE|99.62
20230411|75524B203|RBCP|69|RBC BEARINGS INC PFD CONV SER |106.97
20230411|75524W108|RMAX|147|RE/MAX HLDGS INC CLASS A COM S|18.04
20230411|75526A104|RDRSF|278409|RDARS INC (CANADA)|0.01
20230411|75526L407|CHRG|1|RBB FD TR NRG & MNRLS GRP EV S|22.04
20230411|75574U101|RC|34|READY CAP CORP COM|10.04
20230411|75574U606|RCC|108|READY CAP CORP SR NT|23.13
20230411|75585H206|REAX|392|REAL BROKERAGE INC COM NEW(CAN|1.19
20230411|756158101|UTG|1797|REEVES UTILITY INCOME FUND|29.15
20230411|75624R108|RECAF|4768|RECONNAISSANCE ENERGY AFRICA L|1.01
20230411|756255204|RBGLY|272|RECKITT BENCKISER PLC SPONSORE|15.71
20230411|75629J101|RCRUY|20005|RECRUIT HLDGS CO LTD (JAPAN)|5.43
20230411|75629Y108|AMYZF|11583|RECYCLICO BATTERY MATLS INC CO|0.36
20230411|75630B303|RCRT|100|RECRUITER COM GROUP INC|0.26
20230411|75686R202|RRBI|18|RED RIV BANCSHARES INC COM|48.52
20230411|75724R107|RDBBY|54605|REDBUBBLE LTD ADR (AUS)|2.98
20230411|75737F108|RDFN|3791|REDFIN CORP COM|8.80
20230411|758075402|RWT|4144|REDWOOD TST INC|6.60
20230411|758849103|REG|1428|REGENCY CENTERS CORP|60.43
20230411|75886F107|REGN|2|REGENERON PHARMACEUTICALS INC |823.76
20230411|758932107|RGS|599|REGIS CORP-MN-|1.09
20230411|75903N109|RGXTF|3126|REGENX TECH CORP COM (CAN)|0.06
20230411|7591EP100|RF|100|REGIONS FINANCIAL CORP (NEW)|18.41
20230411|759402100|MYIDF|20210|REKLAIM LTD|0.05
20230411|759404205|RTMAF|540|REITMANS LTD CLASS A|2.86
20230411|759419104|REKR|1126|REKOR SYS INC COM (DE)|1.24
20230411|759509102|RS|109|RELIANCE STEEL & ALUMINUM CO (|245.95
20230411|759530108|RELX|4462|RELX PLC SPONSORED ADR (NY)|32.80
20230411|75955J402|RLMD|4956|RELMADA THERAPEUTICS INC COM P|2.28
20230411|75960P104|RELY|1223|REMITLY GLOBAL INC COM (DE)|17.15
20230411|75974E103|RPHM|10|RENEO PHARMACEUTICALS INC COM |6.01
20230411|759910102|KRMD|12435|KORU MED SYS INC COM|3.97
20230411|759916109|RGEN|17|REPLIGEN CORP|165.44
20230411|759937204|IPO|284|RENAISSANCE CAP GREENWICH FDS |28.42
20230411|760125104|RTO|2579|RENTOKIL INITIAL PLC SPONS ADR|36.54
20230411|760273102|RPTX|10854|REPARE THERAPEUTICS INC (CAN) |8.63
20230411|760416107|FRBK|237912|REPUBLIC FIRST BANCORP INC|1.23
20230411|76118B104|RMGGY|1054|RESOLUTE MINING LTD UNSPONSORE|1.85
20230411|76119X105|RSVR|53|RESERVOIR MEDIA INC COM (DE)|6.23
20230411|76125W505|RMRDF|28382|RADISSON MINING RESOURCES INC |0.18
20230411|76128M108|RVXCF|160110|RESVERLOGIX CORP|0.14
20230411|76131D103|QSR|88720|RESTAURANT BRANDS INTERNATIONA|66.32
20230411|76131N101|ROIC|4875|RETAIL OPPORTUNITY INVESTMENTS|13.40
20230411|76131P106|RGDFF|9000|Reunion Gold Corporation Ordin|0.30
20230411|761330109|RVNC|88|REVANCE THERAPEUTICS INC COM S|31.47
20230411|76134G103|REUN|126|REUNION NEUROSCIENCE INC COM (|0.64
20230411|76135L309|REVB|37600|REVELATION BIOSCIENCES INC COM|1.15
20230411|76137R114|RCACW|66|REVELSTONE CAP ACQUISITION COR|0.10
20230411|76151P101|RVLGF|1308|REVIVAL GOLD INC COM (CAN)|0.60
20230411|76151R107|RVIV|13483|REVIV3 PROCARE CO COM|0.39
20230411|76152G100|RVPH|2558|REVIVA PHARMACEUTICALS HLDGS C|4.64
20230411|761525609|REVRQ|1449|REVLON INC CL A COMMON|0.21
20230411|76156B107|RVLV|44929|REVOLVE GROUP INC CL A|24.00
20230411|761624105|REX|81|REX AMERICAN RESOURCES CORPORA|29.07
20230411|76169C308|REXRPRB|141|REXFORD INDL RLTY IN PFD|22.98
20230411|762831303|RIBT|23132|RICEBRAN TECHNOLOGIES COM PAR$|0.88
20230411|76525P100|RMBI|1|RICHMOND MUT BANCORPORATION IN|9.91
20230411|766087100|RDGMF|15027|RIDGELINE MINERALS CORP (CANAD|0.16
20230411|76655K103|RGTI|197544|RIGETTI COMPUTING INC COM (DE)|0.58
20230411|76658A102|RIHT|4850|RIGHTSCORP INC COM STK (NV)|0.02
20230411|76665T102|REPX|2490|RILEY EXPL PERMIAN INC COM|43.88
20230411|76680V108|REI|1043|RING ENERGY, INC. COMMON STOCK|2.14
20230411|767204100|RIO|617|RIO TINTO PLC ADS (4 ORD SHS) |67.19
20230411|767292105|RIOT|10777|RIOT PLATFORMS,INC COM|10.58
20230411|76760M200|RYES|41|RISE GOLD CORP COM NEW (NV)|0.50
20230411|767744105|RBA|8196|RITCHIE BROS.AUCTIONEERS INC|57.22
20230411|767754872|RAD|3767|RITE AID CORP COM PAR $1.00|2.37
20230411|768014102|CNPOF|967|RIV CAP INC COM CL A (CANADA) |0.09
20230411|76848L109|RVCB|700|RIVER VY CMNTY BANCORP|22.75
20230411|76857E103|RBNK|1|RIVERBANK HLDG CO COM (WA)|15.75
20230411|76881Y109|RIV|953|RIVERNORTH OPPORTUNITIES FD IN|11.19
20230411|76881Y208|RIVPRA|820|RIVERNORTH OPPORTUNITIES FD IN|22.80
20230411|76882B108|RSF|927|RIVERNORTH CAPITAL AND INCOME |15.32
20230411|76882G404|OPPPRB|600|RIVERNORTH / DOUBLELINE|19.18
20230411|76882H105|RMM|6242|RIVERNORTH MANAGED DURATION MU|15.06
20230411|76883F108|RMI|2102|RIVERNORTH OPPORTUNISTIC MUN|16.90
20230411|76883H104|RFM|2380|RIVERNORTH FLEXIBLE MUNICIPAL |15.79
20230411|76883Y107|RFMZ|1482|RIVERNORTH FLEXIBLE MUN INCOME|13.40
20230411|76954A103|RIVN|155270|RIVIAN AUTOMOTIVE INC CL A|14.81
20230411|770700102|HOOD|2210|ROBINHOOD MARKETS INC CL A (DE|9.98
20230411|771049103|RBLX|1800|ROBLOX CORP COM CL A|46.43
20230411|77118V116|ROCAR|816|ROC ENERGY ACQUISITION CORP RT|0.31
20230411|771195104|RHHBY|676|ROCHE HLDG LTD SPONS ADR|38.05
20230411|77311W101|RKT|2422|ROCKET COMPANIES, INC. (DE)|9.49
20230411|773122106|RKLB|19474|ROCKET LAB USA INC COM (DE)|4.00
20230411|77313J108|RKFL|1427|ROCKETFUEL BLOCKCHAIN INC|0.13
20230411|774374300|RMTI|95|ROCKWELL MEDICAL INC COM STK (|1.98
20230411|77467X101|RMCF|10|ROCKY MTN CHOCOLATE FACTORY IN|5.23
20230411|775109200|RCI|1362|ROGERS COMMUNICATIONS INC CL-B|48.69
20230411|77519R102|RSGUF|318|ROGERS SUGAR INC ORDINARY SHAR|4.55
20230411|77543R102|ROKU|303|ROKU INC COM CL A|64.32
20230411|775781206|RYCEY|8609|ROLLS ROYCE HLDNGS PLC SPONS A|1.81
20230411|77634L105|RCM|1826|R1 RCM INC NEW COM(DE)|14.96
20230411|77732R111|RCLFW|3689|ROSECLIFF ACQUISITION CORP I W|0.09
20230411|77937B200|ROVMF|1035|ROVER METALS CORP COM NEW (CAN|0.06
20230411|780087102|RY|11754|ROYAL BANK OF CANADA|97.12
20230411|78013G501|RYPRT|107|ROYAL BK CDA DEP SHS REPSTG 1/|25.31
20230411|780259305|SHEL|163|ROYAL DUTCH SHELL PLC SPONS. A|60.80
20230411|780641205|KKPNY|950|ROYAL KPN NV SPONSORED ADR (NL|3.58
20230411|780910105|RVT|17068|ROYCE VALUE TRUST INC.|13.30
20230411|78112J109|RBT|139003|RUBICON TECHNOLOGIES INC COM C|0.52
20230411|78137L105|RUM|648|RUMBLE INC CL A (DE)|9.00
20230411|78163D209|RWAYL|525|RUNWAY GROWTH FIN CORP NT|24.50
20230411|78163D308|RWAYZ|169|RUNWAY GROWTH FIN CORP NT(MD) |24.02
20230411|78165J105|RUPRF|24|RUPERT RES LTD|3.18
20230411|781846209|RUSHA|194|RUSH ENTERPRISES INC CL-A|53.18
20230411|781846308|RUSHB|50|RUSH ENTERPRIES INC CL B|58.82
20230411|782074108|RSHN|9009|RUSHNET INC|.
20230411|78349D107|RXST|193|RXSIGHT INC COM (DE)|16.93
20230411|78351F107|RYAN|1193|RYAN SPECIALTY HOLDINGS INC CL|41.66
20230411|783513203|RYAAY|2381|RYANAIR HOLDINGS PLC SPONSORED|94.00
20230411|783754104|RYI|127|RYERSON HLDG CORP COM STK (DE)|35.64
20230411|78377T107|RHP|1|RYMAN HOSPITALITY PROPERTIES, |90.88
20230411|783859101|STBA|307|S & T BANCORP INC|30.24
20230411|78391Y108|RYHTY|626|RYMAN HEALTHCARE LTD|16.65
20230411|78392U105|RYKKY|1530|RYOHIN KEIKAKU CO LTD (JPN) UN|10.56
20230411|78397Q109|SES|21017|SES AI CORP|2.81
20230411|78397Q117|SESWS|750|SES AI CORP|0.39
20230411|78409V104|SPGI|391|S&P GLOBAL INC. COM|338.83
20230411|78410G104|SBAC|451|SBA COMMUNICATIONS CORP NEW CL|261.74
20230411|784117103|SEIC|1|SEI INVESTMENTS CO|56.80
20230411|784179202|SGDH|9778|SGD Holdings, Ltd. Common Stoc|.
20230411|78423T200|SHLT|3877|SHL TELEMEDICINE LTD SPONSORED|14.48
20230411|78429L102|SITIY|4625|SITC INTL HLDGS CO LTD ADR(CAY|20.43
20230411|784305104|SJW|492|SJW GROUP|79.61
20230411|78433H204|PRAY|500|SHP ETF TR FIS BIBLICALLY RESP|22.48
20230411|78433H402|BNDI|2368|SHP ETF TR NEOS ENHANCED INCOM|49.16
20230411|78433H501|CSHI|2778|SHP ETF TR NEOS ENHANCED INCOM|50.18
20230411|784375404|SKFRY|2348|SKF AB ADR|18.10
20230411|78440X887|SLG|42893|SL GREEN RLTY CORP COM PAR$ (M|23.91
20230411|78445W306|SMCAY|197|SMC CORP JAPAN AMERICAN DEPOSI|25.53
20230411|78462F103|SPY|28985|SPDR S&P 500 ETF TR|409.61
20230411|78463V107|GLD|5417|SPDR GOLD TR, SPDR GOLD SHS|185.11
20230411|78463X152|NANR|1083|SPDR INDEX SHS FDS S&P NORTH A|55.34
20230411|78463X194|NZAC|351|SPDR MSCI ACWI CLIMATE PARIS A|28.19
20230411|78463X202|FEZ|107821|SPDR EURO STOXX 50 ETF|45.21
20230411|78463X400|GXC|379|SPDR INDEX SHS FUND SPDR S&P C|81.89
20230411|78463X418|QWLD|280|SPDR INDEX SHS FDS|99.92
20230411|78463X459|WDIV|2744|SPDR S&P GLOBAL DIVIDEND ETF|59.22
20230411|78463X475|SPGM|1171|SPDR INDEX SHS FDS S SPDR PORT|49.89
