SYMBOL,DESCRIPTION,ticker,cik,TICKER,CIK
JVA,"COFFEE HOLDING CO., INC.",JVA,CIK0001007019,JVA,CIK0001007019
CIG,CEMIG-CO ENERGETICA NV PF NEW ,CIG,CIK0001157557,CIG,CIK0001157557
CPUH,COMPUTE HEALTH ACQUISITION COR,CPUH,CIK0001828608,CPUH,CIK0001828608
CIX,COMPX INTERNATIONAL INC,CIX,CIK0001049606,CIX,CIK0001049606
CEG,CONSTELLATION ENERGY CORPORATI,CEG,CIK0001868275,CEG,CIK0001868275
CRBG,COREBRIDGE FINL INC COM,CRBG,CIK0001889539,CRBG,CIK0001889539
CRMZ,CREDITRISKMONITOR.COM INC,CRMZ,CIK0000315958,CRMZ,CIK0000315958
CRT,CROSS TIMBERS ROYLTY TR(TR UTS,CRT,CIK0000881787,CRT,CIK0000881787
CRWS,CROWN CRAFT INC,CRWS,CIK0000025895,CRWS,CIK0000025895
CTSO,CYTOSORBENTS CORP COM STK (NV),CTSO,CIK0001175151,CTSO,CIK0001175151
DARE,DARE BIOSCIENCE INC COM,DARE,CIK0001401914,DARE,CIK0001401914
DTST,DATA STORAGE CORPORATION COM N,DTST,CIK0001419951,DTST,CIK0001419951
DK,"DELEK US HOLDINGS, INC. NEW CO",DK,CIK0001694426,DK,CIK0001694426
DAL,DELTA AIR LINES INC NEW (DE),DAL,CIK0000027904,DAL,CIK0000027904
ELF,E L F BEAUTY INC COM (DE),ELF,CIK0001600033,ELF,CIK0001600033
EXP,EAGLE MATERIALS INC,EXP,CIK0000918646,EXP,CIK0000918646
ENDV,ENDONOVO THERAPEUTICS INC,ENDV,CIK0001528172,ENDV,CIK0001528172
EPAM,EPAM SYS INC COM STK (DE),EPAM,CIK0001352010,EPAM,CIK0001352010
PLUS,EPLUS INC,PLUS,CIK0001022408,PLUS,CIK0001022408
ERO,ERO COPPER CORP COM(CAN),ERO,CIK0001853860,ERO,CIK0001853860
EVR,EVERCORE INC. CL-A COM,EVR,CIK0001360901,EVR,CIK0001360901
FLYW,FLYWIRE CORP COM VTG (DE),FLYW,CIK0001580560,FLYW,CIK0001580560
FNB,F N B CORP (PA),FNB,CIK0000037808,FNB,CIK0000037808
FMFG,FARMERS & MERCHANTS BANCSHARES,FMFG,CIK0001698022,FMFG,CIK0001698022
AGM,FED AGRICLT MTG CP CL C NON-VT,AGM,CIK0000845877,AGM,CIK0000845877
FREJP,FEDERAL HOME LN MTG CORP,FREJP,CIK0001026214,FREJP,CIK0001026214
FNF,FIDELITY NATIONAL FINL INC NEW,FNF,CIK0001331875,FNF,CIK0001331875
FGCO,FINANCIAL GRAVITY CO,FGCO,CIK0001377167,FGCO,CIK0001377167
FEXDW,FINTECH ECOSYSTEM DEV CORP WT ,FEXDW,CIK0001852407,FEXDW,CIK0001852407
FEXDR,FINTECH ECOSYSTEM DEV CORP RT ,FEXDR,CIK0001852407,FEXDR,CIK0001852407
FLS,FLOWSERVE CORP,FLS,CIK0000030625,FLS,CIK0000030625
HUGE,FSD PHARMA INC CL B SUB VTG SH,HUGE,CIK0001771885,HUGE,CIK0001771885
GIII,G-III APPAREL GROUP LTD,GIII,CIK0000821002,GIII,CIK0000821002
GRX,THE GABELLI HEALTHCARE & WELLN,GRX,CIK0001391437,GRX,CIK0001391437
GALT,GALECTIN THERAPEUTICS INC. COM,GALT,CIK0001133416,GALT,CIK0001133416
GNSS,GENASYS INC COM (DE),GNSS,CIK0000924383,GNSS,CIK0000924383
GABC,GERMAN AMERICAN BANCORP INC,GABC,CIK0000714395,GABC,CIK0000714395
GSK,GSK PLC SPONSORED ADR NEW (GBR,GSK,CIK0001131399,GSK,CIK0001131399
GECCN,GREAT ELM CAP CORP NT 6.5% NOT,GECCN,CIK0001675033,GECCN,CIK0001675033
GPRE,GREEN PLAINS INC COM STK (IA) ,GPRE,CIK0001309402,GPRE,CIK0001309402
SIM,GRUPO SIMEC S.A.B. DE CV ADR,SIM,CIK0000887153,SIM,CIK0000887153
HAFC,HANMI FINANCIAL CORP COM,HAFC,CIK0001109242,HAFC,CIK0001109242
HSII,HEIDRICK & STRUGGLES INT'L INC,HSII,CIK0001066605,HSII,CIK0001066605
HLX,HELIX ENERGY SOLUTIONS GROUP I,HLX,CIK0000866829,HLX,CIK0000866829
HIMS,HIMS & HERS HEALTH INC COM,HIMS,CIK0001773751,HIMS,CIK0001773751
HTBI,HOMETRUST BANCSHARES INC COM S,HTBI,CIK0001538263,HTBI,CIK0001538263
HHC,HOWARD HUGHES CORP COM STK (DE,HHC,CIK0001498828,HHC,CIK0001498828
HUN,HUNTSMAN CORPORATION,HUN,CIK0001307954,HUN,CIK0001307954
HY,HYSTER-YALE MATLS HANDLINGS IN,HY,CIK0001173514,HY,CIK0001173514
IESC,IES HLDGS INC COM,IESC,CIK0001048268,IESC,CIK0001048268
ITHUF,IANTHUS CAP HLDGS INC COM (CAN,ITHUF,CIK0001643154,ITHUF,CIK0001643154
IEX,IDEX CORPORATION,IEX,CIK0000832101,IEX,CIK0000832101
ITW,ILLINOIS TOOL WORKS,ITW,CIK0000049826,ITW,CIK0000049826
JOF,JAPAN SMALLER CAPITALIZATION F,JOF,CIK0000859796,JOF,CIK0000859796
JOUT,JOHNSON OUTDOORS INC CL-A,JOUT,CIK0000788329,JOUT,CIK0000788329
JUVF,JUNIATA VALLEY NATL BK (PA),JUVF,CIK0000714712,JUVF,CIK0000714712
JTKWY,JUST EAT TAKEAWAY COM N V,JTKWY,CIK0001792627,JTKWY,CIK0001792627
KSPN,KASPIEN HLDGS INC,KSPN,CIK0000795212,KSPN,CIK0000795212
KGEIF,KOLIBRI GLOBAL ENERGY INC COM ,KGEIF,CIK0001477081,KGEIF,CIK0001477081
KBNTW,"KUBIENT, INC. WT EXP 07/09/202",KBNTW,CIK0001729750,KBNTW,CIK0001729750
LH,LABORATORY CRP AMER HLDGS(NEW),LH,CIK0000920148,LH,CIK0000920148
LABP,LANDOS BIOPHARMA INC COM,LABP,CIK0001785345,LABP,CIK0001785345
LPTX,LEAP THERAPEUTICS INC COM (DE),LPTX,CIK0001509745,LPTX,CIK0001509745
LEG,LEGGETT&PLATT INC,LEG,CIK0000058492,LEG,CIK0000058492
FWONK,LIBERTY MEDIA CORP DELCOM SER ,FWONK,CIK0001560385,FWONK,CIK0001560385
YVR,LIQUID MEDIA GROUP LTD NEW COM,YVR,CIK0000884247,YVR,CIK0000884247
GOLQ,"GOLOGIQ, INC. COMMON STOCK",GOLQ,CIK0001746278,GOLQ,CIK0001746278
MSM,MSC INDUSTRIAL DIRECT CO CL-A ,MSM,CIK0001003078,MSM,CIK0001003078
MLCT,MALACHITE INNOVATION INC COM,MLCT,CIK0001438943,MLCT,CIK0001438943
MHH,MASTECH DIGITAL INC COM (PA),MHH,CIK0001437226,MHH,CIK0001437226
MAT,MATTEL INC,MAT,CIK0000063276,MAT,CIK0000063276
MED,MEDIFAST INC,MED,CIK0000910329,MED,CIK0000910329
MDIBY,Mediobanca - Banca Di Credito ,MDIBY,CIK0001379481,MDIBY,CIK0001379481
MBINP,MERCHANTS BANCORP IND PERP PFD,MBINP,CIK0001629019,MBINP,CIK0001629019
MLSS,MILESTONE SCIENTIFIC INC (NEW),MLSS,CIK0000855683,MLSS,CIK0000855683
MRTX,MIRATI THERAPEUTICS INC COM ST,MRTX,CIK0001576263,MRTX,CIK0001576263
MSI,MOTOROLA SOLUTIONS INC COM NEW,MSI,CIK0000068505,MSI,CIK0000068505
EYE,NATIONAL VISION HLDGS INC COM ,EYE,CIK0001710155,EYE,CIK0001710155
NAII,NATURAL ALTERNATIVES INTL INC ,NAII,CIK0000787253,NAII,CIK0000787253
NTWK,NETSOL TECHNOLOGIES INC COM ST,NTWK,CIK0001039280,NTWK,CIK0001039280
NYT,NEW YORK TIMES CO(THE)CL A,NYT,CIK0000071691,NYT,CIK0000071691
NWSA,NEWS CORP NEW CL A COM STK (DE,NWSA,CIK0001564708,NWSA,CIK0001564708
NDSN,NORDSON CORP,NDSN,CIK0000072331,NDSN,CIK0000072331
NRIX,NURIX THERAPEUTICS INC,NRIX,CIK0001549595,NRIX,CIK0001549595
CHRD,CHORD ENERGY CORP COM NEW,CHRD,CIK0001486159,CHRD,CIK0001486159
ODII,ODYSSEY SEMICONDUCTOR,ODII,CIK0001781405,ODII,CIK0001781405
OGS,ONE GAS INC COM,OGS,CIK0001587732,OGS,CIK0001587732
FLWS,1-800 FLOWERS.COM INC,FLWS,CIK0001084869,FLWS,CIK0001084869
OMF,ONEMAIN HLDGS INC COM,OMF,CIK0001584207,OMF,CIK0001584207
OPXS,OPTEX SYS HLDGS COM NEW,OPXS,CIK0001397016,OPXS,CIK0001397016
ORGO,ORGANOGENESIS HLDGS INC CLASS ,ORGO,CIK0001661181,ORGO,CIK0001661181
OXBC,OXFORD BANK CORP,OXBC,CIK0001473086,OXBC,CIK0001473086
PPHPW,PHP VENTURES ACQUISITION CORP ,PPHPW,CIK0001863460,PPHPW,CIK0001863460
PUYI,PUYI INC ADS (CYM),PUYI,CIK0001750264,PUYI,CIK0001750264
PEARW,PEAR THERAPEUTICS INC WT PUR C,PEARW,CIK0001835567,PEARW,CIK0001835567
PTY,PIMCO CORPORATE & INCOME,PTY,CIK0001190935,PTY,CIK0001190935
PSNYW,POLESTAR AUTOMOTIVE HLDG UK PL,PSNYW,CIK0001884082,PSNYW,CIK0001884082
BPOPO,POPULAR INC PFD CL A 6.375% SE,BPOPO,CIK0000763901,BPOPO,CIK0000763901
POR,PORTLAND GENERAL ELECTRIC CO N,POR,CIK0000784977,POR,CIK0000784977
PFBC,PREFERRED BK LOS ANGELES CALIF,PFBC,CIK0001492165,PFBC,CIK0001492165
PINC,PREMIER INC CLASS A,PINC,CIK0001577916,PINC,CIK0001577916
PGZ,PRINCIPAL REAL ESTATE INCOME F,PGZ,CIK0001557523,PGZ,CIK0001557523
QNBC,QNB CORP,QNBC,CIK0000750558,QNBC,CIK0000750558
QTEKW,QUALTEK SVCS INC WT EXP,QTEKW,CIK0001839412,QTEKW,CIK0001839412
REVG,REV GROUP INC COM,REVG,CIK0001687221,REVG,CIK0001687221
RS,RELIANCE STEEL & ALUMINUM CO (,RS,CIK0000861884,RS,CIK0000861884
RPHM,RENEO PHARMACEUTICALS INC COM ,RPHM,CIK0001637715,RPHM,CIK0001637715
RCACW,REVELSTONE CAP ACQUISITION COR,RCACW,CIK0001874218,RCACW,CIK0001874218
RVPH,REVIVA PHARMACEUTICALS HLDGS C,RVPH,CIK0001742927,RVPH,CIK0001742927
RMBI,RICHMOND MUT BANCORPORATION IN,RMBI,CIK0001767837,RMBI,CIK0001767837
RSF,RIVERNORTH CAPITAL AND INCOME ,RSF,CIK0001644771,RSF,CIK0001644771
RSHN,RUSHNET INC,RSHN,CIK0001087329,RSHN,CIK0001087329
RYI,RYERSON HLDG CORP COM STK (DE),RYI,CIK0001481582,RYI,CIK0001481582
STBA,S & T BANCORP INC,STBA,CIK0000719220,STBA,CIK0000719220
SBAC,SBA COMMUNICATIONS CORP NEW CL,SBAC,CIK0001034054,SBAC,CIK0001034054
SFE,SAFEGUARD SCIENTIFICS INC,SFE,CIK0000086115,SFE,CIK0000086115
SAND,SANDSTORM GOLD LTD. ORDINARY S,SAND,CIK0001434614,SAND,CIK0001434614
SGEN,SEAGEN INC COM (DE),SGEN,CIK0001060736,SGEN,CIK0001060736
SEEL,SEELOS THERAPEUTICS INC COM (N,SEEL,CIK0001017491,SEEL,CIK0001017491
SEM,SELECT MEDICAL HOLDINGS CORPOR,SEM,CIK0001320414,SEM,CIK0001320414
SIOX,SIO GENE THERAPIES INC COM,SIOX,CIK0001636050,SIOX,CIK0001636050
SBNC,SOUTHERN BANCSHARES N C INC CO,SBNC,CIK0000703904,SBNC,CIK0000703904
SOJE,SOUTHERN CO JR SUB NT SER 2020,SOJE,CIK0000092122,SOJE,CIK0000092122
SRI,STONERIDGE INC,SRI,CIK0001043337,SRI,CIK0001043337
SSKN,STRATA SKIN SCIENCES INC COM S,SSKN,CIK0001051514,SSKN,CIK0001051514
SNAX,STRYVE FOODS INC COM CL A (DE),SNAX,CIK0001691936,SNAX,CIK0001691936
MSC,STUDIO CITY INTL HLDGS LTD,MSC,CIK0001713334,MSC,CIK0001713334
RGR,STURM RUGER & CO INC,RGR,CIK0000095029,RGR,CIK0000095029
SMLP,SUMMIT MIDSTREAM PARTNERS LP U,SMLP,CIK0001549922,SMLP,CIK0001549922
STG,SUNLANDS TECHNOLOGY GROUP SPON,STG,CIK0001723935,STG,CIK0001723935
TWI,TITAN INTL DEL (DE),TWI,CIK0000899751,TWI,CIK0000899751
TTNP,TITAN PHARMACEUTICALS INC DEL ,TTNP,CIK0000910267,TTNP,CIK0000910267
TCRX,TSCAN THERAPEUTICS INC COM (DE,TCRX,CIK0001783328,TCRX,CIK0001783328
TSVT,2SEVENTY BIO INC,TSVT,CIK0001860782,TSVT,CIK0001860782
USAC,USA COMPRESSION PARTNERS LP CO,USAC,CIK0001522727,USAC,CIK0001522727
X,UNITED STATES STEEL CP,X,CIK0001163302,X,CIK0001163302
OLED,UNIVERSAL DISPLAY CORP,OLED,CIK0001005284,OLED,CIK0001005284
UTMD,UTAH MEDICAL PRODUCTS INC,UTMD,CIK0000706698,UTMD,CIK0000706698
VMI,VALMONT INDS INC,VMI,CIK0000102729,VMI,CIK0000102729
VGR,VECTOR GROUP LTD,VGR,CIK0000059440,VGR,CIK0000059440
VEEV,VEEVA SYSTEMS INC CL A COM,VEEV,CIK0001393052,VEEV,CIK0001393052
VCIF,VERT CAP INC FD SHS FORM SHS O,VCIF,CIK0001517767,VCIF,CIK0001517767
VICI,VICI PPTYS INC,VICI,CIK0001705696,VICI,CIK0001705696
VIOT,VIOMI TECHNOLOGY CO LTD SPONSO,VIOT,CIK0001742770,VIOT,CIK0001742770
VOD,VODAFONE GROUP PLC NEWSPONSORE,VOD,CIK0000839923,VOD,CIK0000839923
VNRX,VOLITIONRX LIMITED COMMON STOC,VNRX,CIK0000093314,VNRX,CIK0000093314
WAT,WATERS CORP,WAT,CIK0001000697,WAT,CIK0001000697
WTFC,WINTRUST FINL CORP,WTFC,CIK0001015328,WTFC,CIK0001015328
XPER,XPERI INC COM,XPER,CIK0001803696,XPER,CIK0001803696
ZSHGY,ZHONGSHENG GROUP HLDGS LTD UNS,ZSHGY,CIK0001495686,ZSHGY,CIK0001495686
ZG,ZILLOW GROUP INC CLASS A (WA) ,ZG,CIK0001617640,ZG,CIK0001617640
Z,ZILLOW GROUP INC CL C CAP STK ,Z,CIK0001617640,Z,CIK0001617640
ZUO,ZUORA INC CL A COM,ZUO,CIK0001423774,ZUO,CIK0001423774
ALSAR,ALPHA STAR ACQUISITION CORP US,ALSAR,CIK0001865111,ALSAR,CIK0001865111
ANGHW,ANGHAMI INC WT EXP (CYM),ANGHW,CIK0001871983,ANGHW,CIK0001871983
BSGAR,BLUE SAFARI GROUP ACQUISITION ,BSGAR,CIK0001853084,BSGAR,CIK0001853084
CLPS,CLPS INCORPORATION,CLPS,CIK0001724542,CLPS,CIK0001724542
FGI,FGI INDS LTD SHS (CYM),FGI,CIK0001864943,FGI,CIK0001864943
GEEXW,GAMES & ESPORTS EXPERIENCE ACQ,GEEXW,CIK0001856774,GEEXW,CIK0001856774
EMWPF,EROS MEDIA WORLD PLC ORD CL A ,EMWPF,CIK0001532981,EMWPF,CIK0001532981
GLRE,GREENLIGHT CAPITAL RE LTD CL A,GLRE,CIK0001385613,GLRE,CIK0001385613
GFAIW,GUARDFORCE AI CO. LTD USD WTS ,GFAIW,CIK0001804469,GFAIW,CIK0001804469
KYCHW,KEYARCH ACQUISITION CORP WT EX,KYCHW,CIK0001865701,KYCHW,CIK0001865701
LBBBW,LAKESHORE ACQUISITION II CORP.,LBBBW,CIK0001867287,LBBBW,CIK0001867287
LIVN,LIVANOVA PLC SHS (GBR),LIVN,CIK0001639691,LIVN,CIK0001639691
PIAI,PRIME IMPACT ACQUISITION I ORD,PIAI,CIK0001819175,PIAI,CIK0001819175
AOSL,ALPHA & OMEGA SEMICONDUCTOR LT,AOSL,CIK0001387467,AOSL,CIK0001387467
NOVVW,NOVA VISION ACQUISITION CORP. ,NOVVW,CIK0001858028,NOVVW,CIK0001858028
RCFA,RCF ACQUISITION CORP CL A ORD ,RCFA,CIK0001870143,RCFA,CIK0001870143
SFL,SFL CORP LTD SH (BMU),SFL,CIK0001289877,SFL,CIK0001289877
TGAAW,TARGET GLOBAL ACQUISITION I CO,TGAAW,CIK0001847355,TGAAW,CIK0001847355
VMCA,VALUENCE MERGER CORP I CL A (C,VMCA,CIK0001892747,VMCA,CIK0001892747
TRCA,TWIN RIDGE CAP ACQUISITION COR,TRCA,CIK0001840353,TRCA,CIK0001840353
VAL,VALARIS LTD COM (BMU),VAL,CIK0000314808,VAL,CIK0000314808
ZCMD,ZHONGCHAO INC USD CL A ORD SHS,ZCMD,CIK0001785566,ZCMD,CIK0001785566
GB,GLOBAL BLUE GROUP HOLDING AG S,GB,CIK0001799983,GB,CIK0001799983
CDROW,CODERE ONLINE LUXEMBOURG SA WT,CDROW,CIK0001866782,CDROW,CIK0001866782
GLOB,GLOBANT S A COM SHS (LUX),GLOB,CIK0001557860,GLOB,CIK0001557860
JFBR,JEFFS BRANDS LTD SHS (ISR),JFBR,CIK0001885408,JFBR,CIK0001885408
RDCM,RADCOM LTD ORD SHS,RDCM,CIK0001016838,RDCM,CIK0001016838
SLGL,SOL-GEL TECHNOLOGIES LTD SHS (,SLGL,CIK0001684693,SLGL,CIK0001684693
QGEN,QIAGEN NV,QGEN,CIK0001015820,QGEN,CIK0001015820
DHT,"DHT HOLDING, INC NEW",DHT,CIK0001331284,DHT,CIK0001331284
ABQQ,AB INTL GROUP CORP COM NEW,ABQQ,CIK0001605331,ABQQ,CIK0001605331
AGNCP,AGNC INVT CORP DEP SHS REPSTG ,AGNCP,CIK0001423689,AGNCP,CIK0001423689
ACTX,ADVANCED CONTAINER TECHNOLOGIE,ACTX,CIK0001096950,ACTX,CIK0001096950
AQNB,ALGONQUIN PWR & UTILS CORP 201,AQNB,CIK0001174169,AQNB,CIK0001174169
ATEC,ALPHATEC HOLDINGS INC COM NEW ,ATEC,CIK0001350653,ATEC,CIK0001350653
ALTD,ALTITUDE INTL INC,ALTD,CIK0001664127,ALTD,CIK0001664127
AMBO,AMBOW ED HLDG LTD,AMBO,CIK0001494558,AMBO,CIK0001494558
AMHG,AMERGENT HOSPITALITY GROUP INC,AMHG,CIK0001805024,AMHG,CIK0001805024
AQU,AQUARON ACQUISITION CORP COM (,AQU,CIK0001861063,AQU,CIK0001861063
ARHS,ARHAUS INC CL A,ARHS,CIK0001875444,ARHS,CIK0001875444
AMK,ASSETMARK FINL HLDGS INC COM (,AMK,CIK0001591587,AMK,CIK0001591587
AUROW,AURORA INNOVATION INC WT EXP 0,AUROW,CIK0001828108,AUROW,CIK0001828108
AVACW,AVALON ACQUISITION INC WT EXP ,AVACW,CIK0001836478,AVACW,CIK0001836478
AVTR,AVANTOR INC COM,AVTR,CIK0001722482,AVTR,CIK0001722482
BGSF,BGSF INC COM,BGSF,CIK0001474903,BGSF,CIK0001474903
BCV,BANCROFT FUND LTD COM,BCV,CIK0000009521,BCV,CIK0000009521
BSVN,BANK7 CORP COM,BSVN,CIK0001746129,BSVN,CIK0001746129
JJT,BARCLAYS BK PLC IPATH SER B BL,JJT,CIK0000312070,JJT,CIK0000312070
JJS,BARCLAYS BK PLC IPATH SER B BL,JJS,CIK0000312070,JJS,CIK0000312070
BAFN,BAYFIRST FINL CORP,BAFN,CIK0001649739,BAFN,CIK0001649739
BBOP,BEBOP CHANNEL CORP,BBOP,CIK0001814102,BBOP,CIK0001814102
BERY,BERRY GLOBAL GROUP INC COM,BERY,CIK0001378992,BERY,CIK0001378992
BKI,BLACK KNIGHT INC COM STK (DE) ,BKI,CIK0001627014,BKI,CIK0001627014
MVT,BLACKROCK MUNIVEST FUND II,MVT,CIK0000897269,MVT,CIK0000897269
BMAQW,BLOCKCHAIN MOON ACQUISITION CO,BMAQW,CIK0001867757,BMAQW,CIK0001867757
BWMN,BOWMAN CONSULTING GROUP LTD CO,BWMN,CIK0001847590,BWMN,CIK0001847590
BRLT,BRILLIANT EARTH GROUP INC CL A,BRLT,CIK0001866757,BRLT,CIK0001866757
BRKH,BURTECH ACQUISITION CORP CL A ,BRKH,CIK0001871638,BRKH,CIK0001871638
BRKHW,BURTECH ACQUISITION CORP WT EX,BRKHW,CIK0001871638,BRKHW,CIK0001871638
CLSH,CLS HLDGS USA INC COM NEW,CLSH,CIK0001522222,CLSH,CIK0001522222
CYCA,CYTTA CORP COM STK (NV),CYCA,CIK0001383088,CYCA,CIK0001383088
CABO,CABLE ONE INC COM STK (DE),CABO,CIK0001632127,CABO,CIK0001632127
CDNS,CADENCE DESIGN SYS INC,CDNS,CIK0000813672,CDNS,CIK0000813672
CHW,CALAMOS GLOBAL DYNAMIC INCOME ,CHW,CIK0001396277,CHW,CIK0001396277
CBDS,"CANNABIS SATIVA, INC. COMMON S",CBDS,CIK0001360442,CBDS,CIK0001360442
CBGL,CANNABIS GLOBAL INC (NV),CBGL,CIK0001413488,CBGL,CIK0001413488
CSL,CARLISLE COMPANIES INC,CSL,CIK0000790051,CSL,CIK0000790051
CWST,CASELLA WASTE SYSTEMS INC,CWST,CIK0000911177,CWST,CIK0000911177
CELC,CELCUITY INC COM,CELC,CIK0001603454,CELC,CIK0001603454
CIH,CHINA INDEX HLDGS LTD SPON ADS,CIH,CIK0001749797,CIH,CIK0001749797
CFG,CITIZENS FINL GROUP INC COM ST,CFG,CIK0000759944,CFG,CIK0000759944
CIVI,CIVITAS RES INC COM (DE),CIVI,CIK0001509589,CIVI,CIK0001509589
CLIR,CLEARSIGN TECHNOLOGIES CORP CO,CLIR,CIK0001434524,CLIR,CIK0001434524
CMTV,COMMUNITY BANCORP INC (VT),CMTV,CIK0000718413,CMTV,CIK0000718413
CORT,CORCEPT THERAPEUTICS INCORPORA,CORT,CIK0001088856,CORT,CIK0001088856
CPNG,COUPANG INC CL A,CPNG,CIK0001834584,CPNG,CIK0001834584
CXDO,CREXENDO INC,CXDO,CIK0001075736,CXDO,CIK0001075736
BHACW,CRIXUS BH3 ACQUISITION CO WT E,BHACW,CIK0001851612,BHACW,CIK0001851612
BKTPF,CRUZ BATTERY METALS CORP COM (,BKTPF,CIK0001677522,BKTPF,CIK0001677522
CYCCP,CYCLACEL PHARMACEUTICALS INC 6,CYCCP,CIK0001130166,CYCCP,CIK0001130166
PLAY,DAVE & BUSTERS ENTERTAINMENT I,PLAY,CIK0001525769,PLAY,CIK0001525769
DLA,DELTA APPAREL INC,DLA,CIK0001101396,DLA,CIK0001101396
DCOM,DIME CMNTY BANCSHARES INC NEW ,DCOM,CIK0000846617,DCOM,CIK0000846617
DPUI,DISCOUNT PRINT USA INC COM,DPUI,CIK0001791929,DPUI,CIK0001791929
DCGO,DOCGO INC COM,DCGO,CIK0001822359,DCGO,CIK0001822359
EVI,EVI INDS INC COM (DE),EVI,CIK0000065312,EVI,CIK0000065312
ELSE,ELECTRO-SENSORS INC,ELSE,CIK0000351789,ELSE,CIK0000351789
ESI,ELEMENT SOLUTIONS INC COM,ESI,CIK0001590714,ESI,CIK0001590714
EMRAF,EMERA INCORPORATED,EMRAF,CIK0001127248,EMRAF,CIK0001127248
DAVA,ENDAVA PLC ADS (GBR),DAVA,CIK0001656081,DAVA,CIK0001656081
ENG,ENGLOBAL CORP,ENG,CIK0000933738,ENG,CIK0000933738
ENVA,ENOVA INTL INC COM STK (DE),ENVA,CIK0001529864,ENVA,CIK0001529864
ENVB,ENVERIC BIOSCIENCES INC COM NE,ENVB,CIK0000890821,ENVB,CIK0000890821
ETRN,EQUITRANS MIDSTREAM CORP,ETRN,CIK0001747009,ETRN,CIK0001747009
EB,EVENTBRITE INC COM CL A (DE),EB,CIK0001475115,EB,CIK0001475115
EVRI,EVERI HLDGS INC COM,EVRI,CIK0001318568,EVRI,CIK0001318568
EVTC,EVERTEC INC COM,EVTC,CIK0001559865,EVTC,CIK0001559865
EVLVW,EVOLV TECHNOLOGIES HLDGS INC W,EVLVW,CIK0001805385,EVLVW,CIK0001805385
FR,FIRST INDUTRIAL REALTY TR INC ,FR,CIK0000921825,FR,CIK0000921825
FKYS,FIRST KEYSTONE CORP,FKYS,CIK0000737875,FKYS,CIK0000737875
FRLAW,FORTUNE RISE ACQUISITION CORP ,FRLAW,CIK0001849294,FRLAW,CIK0001849294
FRZA,FORZA X1 INC COM,FRZA,CIK0001901305,FRZA,CIK0001901305
FC,FRANKLIN COVEY CO.,FC,CIK0000886206,FC,CIK0000886206
FSP,FRANKLIN STREET PROPERTIES COR,FSP,CIK0001031316,FSP,CIK0001031316
GSRMR,GSR II METEORA ACQUISTION CORP,GSRMR,CIK0001901799,GSRMR,CIK0001901799
GSRMW,GSR II METEORA ACQUISTION CORP,GSRMW,CIK0001901799,GSRMW,CIK0001901799
GCI,GANNETT CO INC NEW COM (DE),GCI,CIK0001579684,GCI,CIK0001579684
GEL,GENESIS ENERGY L.P.,GEL,CIK0001022321,GEL,CIK0001022321
GIGA,GIGA TRONICS INC COM NO PAR (C,GIGA,CIK0000719274,GIGA,CIK0000719274
GBUX,GIVBUX INC,GBUX,CIK0001169138,GBUX,CIK0001169138
GLAD,GLADSTONE CAPITAL CORPORATION ,GLAD,CIK0001143513,GLAD,CIK0001143513
GSTC,GLOBESTAR THERAPEUTICS CORP,GSTC,CIK0001502152,GSTC,CIK0001502152
GBBKW,GLOBAL BLOCKCHAIN ACQ CORP WT ,GBBKW,CIK0001894951,GBBKW,CIK0001894951
GDSTR,GOLDENSTONE ACQUISITION LTD RT,GDSTR,CIK0001858007,GDSTR,CIK0001858007
GROM,GROM SOCIAL ENTERPRISES INC CO,GROM,CIK0001662574,GROM,CIK0001662574
HCSG,HEALTH CARE SVCS GROUP INC,HCSG,CIK0000731012,HCSG,CIK0000731012
ITT,ITT INC(IN),ITT,CIK0000216228,ITT,CIK0000216228
IMNM,IMMUNOME INC,IMNM,CIK0001472012,IMNM,CIK0001472012
INAQ,INSIGHT ACQUISITION CORP CL A ,INAQ,CIK0001862463,INAQ,CIK0001862463
IART,INTEGRA LIFESCIENCES HLDGS CP ,IART,CIK0000917520,IART,CIK0000917520
ILAL,INTERNATIONAL LD ALLIANCE INC ,ILAL,CIK0001657214,ILAL,CIK0001657214
JRSH,JERASH HLDGS US INC COM,JRSH,CIK0001696558,JRSH,CIK0001696558
JLL,JONES LANG LASALLE INC,JLL,CIK0001037976,JLL,CIK0001037976
KITL,KISSES FROM ITALY INC COM,KITL,CIK0001608092,KITL,CIK0001608092
DSGR,"DISTRIBUTION SOLUTIONS GROUP, ",DSGR,CIK0000703604,DSGR,CIK0000703604
LIBY,LIBERTY RES ACQUISITION CORP C,LIBY,CIK0001880151,LIBY,CIK0001880151
LTUM,LITHIUM CORPORATION. COMMON ST,LTUM,CIK0001415332,LTUM,CIK0001415332
LOWLF,LOWELL FARMS INC SUBORDINATE V,LOWLF,CIK0001838128,LOWLF,CIK0001838128
LUCD,LUCID DIAGNOSTICS INC COM,LUCD,CIK0001799011,LUCD,CIK0001799011
LYBC,LYONS BANCORP INC,LYBC,CIK0000816332,LYBC,CIK0000816332
MPLX,MPLX LP COM UIT REPSTG LTD PAR,MPLX,CIK0001552000,MPLX,CIK0001552000
MLVF,"MALVERN BANCORP, INC COM STK",MLVF,CIK0001550603,MLVF,CIK0001550603
MAPT,MAPTELLIGENT INC,MAPT,CIK0001697935,MAPT,CIK0001697935
MPX,MARINE PRODUCTS CORP,MPX,CIK0001129155,MPX,CIK0001129155
